,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_popularity,id,popularity,id_artists,release_date,key,mode,time_signature
5648,53267,Incubus,spotify:track:3jt1UsYt6K1P7NrVDGie65,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Nice to Know You,spotify:album:4FLYVGTsh9tiXOT2uJehkd,283160,Morning View,0.00182,0.515,0.864,7.32e-05,0.108,-5.384,0.0478,153.966,0.232,0.0,77eRSoQbDt4qHlAhUqovmy,59,['3YcBF2ttyueytpXtEzn1Za'],2001-10-23,2,1,4
5649,53282,Placebo,spotify:track:79DaDiGhVkVQj8c6jmOffI,spotify:artist:6RZUqkomCmb8zCRqc9eznB,You Don't Care About Us,spotify:album:2cDDG5rnwEgjNL8Q0cO9Zd,238400,Without You I'm Nothing,7.71e-05,0.273,0.933,0.763,0.232,-6.599,0.0988,85.194,0.314,57.0,79DaDiGhVkVQj8c6jmOffI,48,['6RZUqkomCmb8zCRqc9eznB'],1998-10-12,10,1,4
5650,53319,Queens of the Stone Age,spotify:track:70cpuGFNENOHuqNhtLVFJY,spotify:artist:4pejUc4iciQfgdX6OKulQn,Gonna Leave You,spotify:album:4w3NeXtywU398NYW4903rY,170200,Songs For The Deaf,0.02,0.369,0.895,0.9,0.245,-4.183,0.0648,141.506,0.371,60.0,70cpuGFNENOHuqNhtLVFJY,44,['4pejUc4iciQfgdX6OKulQn'],2002-01-01,11,0,3
5651,53332,Anthem Lights,spotify:track:1dKDRs99KkNbtC9AHM7TLm,spotify:artist:7kwEvDE8e7EBGKh5bLczqQ,Best of 2012: Payphone / Call Me Maybe / Wide Awake / Starships / We Are Young,spotify:album:4iyn5H88RVqMJcbuCygfkw,209134,Best of the Year Medleys: 2007 - 2012,0.688,0.375,0.418,0.0,0.371,-5.999,0.036,136.319,0.287,0.0,1dKDRs99KkNbtC9AHM7TLm,55,['7kwEvDE8e7EBGKh5bLczqQ'],2015-10-16,11,1,5
5652,53341,Rick Ross,spotify:track:3JVYnKW43PB7aO1X9kSDxH,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,In Vein,spotify:album:6a4HHZe13SySfC50BGy8Hm,261853,Mastermind,0.281,0.706,0.497,0.0,0.252,-7.216,0.0369,96.988,0.635,0.0,3JVYnKW43PB7aO1X9kSDxH,58,"['1sBkRIssrMs1AbVkOJbc7a', '1Xyo4u8uXC1ZmMpatF05PJ']",2014-01-01,3,0,4
5653,53342,Christina Aguilera,spotify:track:3W3BHalLp288TxkZN1uPRd,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,Tough Lover - Burlesque Original Motion Picture Soundtrack,spotify:album:6NQefW3oxzOkB9yKgrc3w3,120453,Burlesque Original Motion Picture Soundtrack,0.617,0.541,0.7,0.0,0.373,-5.292,0.279,94.384,0.654,41.0,3W3BHalLp288TxkZN1uPRd,56,['1l7ZsJRRS8wlW3WfJfPfNS'],2010-11-19,1,1,4
5654,53344,Yung Berg,spotify:track:33PowGnnFPgWSGHcGIQX1U,spotify:artist:0BrPKSAeplwezYR1T2DF9s,The Business (featuring Casha),spotify:album:3H8XIsvskeV1nJv0idW85U,253840,Look What You Made Me,0.00867,0.63,0.726,0.0,0.0864,-5.372,0.177,133.317,0.327,0.0,33PowGnnFPgWSGHcGIQX1U,52,['0BrPKSAeplwezYR1T2DF9s'],2008-08-08,7,1,4
5655,53354,Beirut,spotify:track:4qBHDoJFUUSvTa4aZJfEuw,spotify:artist:6pmxr66tMAePxzOLfjGNcX,Postcards from Italy,spotify:album:6MQXgLKSXLb8SwZ4m7STNc,257480,Gulag Orkestar,0.928,0.621,0.569,0.0356,0.115,-7.318,0.0297,110.022,0.402,49.0,4qBHDoJFUUSvTa4aZJfEuw,61,['6pmxr66tMAePxzOLfjGNcX'],2006-05-06,5,1,4
5656,53395,Guy Clark,spotify:track:6zXgU7iiGEEKp9f0pJHJUn,spotify:artist:0Ekfvspc0hlcxdfJJVjcnq,Dublin Blues,spotify:album:3kXIBUjZ3DQtDBHVdED4qt,259120,Dublin Blues,0.648,0.656,0.188,6e-06,0.12,-12.996,0.0335,85.271,0.192,0.0,4rXt1tYHZIavECuN32fk96,52,['0Ekfvspc0hlcxdfJJVjcnq'],1995-03-14,4,1,4
5657,53407,Saint Motel,spotify:track:6kcHg7XL6SKyPNd78daRBL,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,Sweet Talk,spotify:album:43URJ507cdoIRy3GJdfxjs,192040,saintmotelevision,0.0392,0.67,0.843,0.0,0.225,-4.311,0.0454,117.01,0.713,0.0,6kcHg7XL6SKyPNd78daRBL,68,['1dWEYMPtNmvSVaDNLgB6NV'],2016-10-21,1,1,4
5658,53409,Avenged Sevenfold,spotify:track:5o8OdhjVZSF2wCj7M8UpMN,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,Natural Born Killer,spotify:album:7vfuTRXIAYJz5Uc8SddnTr,315173,Nightmare,0.000159,0.394,0.952,3.72e-05,0.316,-4.51,0.0677,184.916,0.477,52.0,5o8OdhjVZSF2wCj7M8UpMN,58,['0nmQIMXWTXfhgOBdNzhGOs'],2010-07-23,7,0,4
5659,53420,TroyBoi,spotify:track:1gV0hgMNdpSWeW7ZjSUKnX,spotify:artist:0tvpihdAsKiNnP6sWS3jUI,Afterhours feat. Diplo & Nina Sky,spotify:album:6FJ6fO4MeunhgpoG4sg0xH,275604,Afterhours feat. Diplo & Nina Sky,0.089,0.74,0.831,0.0,0.0837,-3.828,0.0423,91.026,0.357,55.0,1gV0hgMNdpSWeW7ZjSUKnX,60,"['0tvpihdAsKiNnP6sWS3jUI', '5fMUXHkw8R8eOP2RNVYEZX', '6eBYLQONaYZhZNAVK061t6']",2015-09-18,1,1,4
5660,53431,Tom Waits,spotify:track:7zhbOCrOKbncbqKvSwQx9R,spotify:artist:7x83XhcMbOTl1UdYsPTuZM,Come On Up To The House,spotify:album:7cAcex6xw4fP67ltgn1gm3,276920,Mule Variations,0.619,0.562,0.497,0.518,0.116,-8.522,0.0333,90.033,0.514,0.0,7zhbOCrOKbncbqKvSwQx9R,46,['7x83XhcMbOTl1UdYsPTuZM'],1999-04-27,3,1,4
5661,53545,Fleur East,spotify:track:2IFl6p0LoIfIZOn5IaxZOO,spotify:artist:37mtx80nMDETlbsq2eFCzc,Sax,spotify:album:1nFgJpjh2doGfve56uADlm,236440,"Love, Sax & Flashbacks (Track by Track)",0.0144,0.728,0.892,0.0,0.469,-5.172,0.126,117.976,0.826,0.0,2IFl6p0LoIfIZOn5IaxZOO,56,['37mtx80nMDETlbsq2eFCzc'],2015-12-03,4,1,4
5662,53547,Maddi Jane,spotify:track:13KmiyueaRdBDC5SY4oxPI,spotify:artist:6p0HFtE6QhdHNY1H4Nk0mo,Breakeven (Acoustic),spotify:album:3pplGqCt5EYp1Mc9yv56td,205500,Unreleased (EP),0.818,0.483,0.395,0.0,0.136,-7.079,0.0342,94.609,0.45,0.0,13KmiyueaRdBDC5SY4oxPI,45,['6p0HFtE6QhdHNY1H4Nk0mo'],2011-08-18,3,1,4
5663,53554,Joanna Wang,spotify:track:0ZWSpn7UgqAp4exbKEUD5g,spotify:artist:1km0aro5NJuoX5dE0Mub5C,Wild World - Acoustic Version,spotify:album:019FOSKZXxS56quC2Wmb1K,225053,為愛做的一切,0.8,0.67,0.306,1.18e-06,0.0829,-11.032,0.0366,139.949,0.61,0.0,0ZWSpn7UgqAp4exbKEUD5g,57,['1km0aro5NJuoX5dE0Mub5C'],2011-09-23,2,1,4
5664,53562,Langhorne Slim,spotify:track:40rjypnguxfhPy4Bbv5SWc,spotify:artist:099toTcKJoywTosZr2hHjy,The Way We Move,spotify:album:6BIZ0siUtYwDqrGSTIdxU7,168760,The Way We Move,0.217,0.539,0.836,0.000168,0.303,-5.365,0.0654,135.596,0.759,30.0,40rjypnguxfhPy4Bbv5SWc,59,"['099toTcKJoywTosZr2hHjy', '6DK3E5dh7jJrKyAHfucWBB']",2012-06-05,11,1,4
5665,53578,The Silent Comedy,spotify:track:2fzp6ojPHvZaz4uHXxpJVk,spotify:artist:4s7QvzBMTW4BKWI5pVO2mY,Bartholomew,spotify:album:0am5E1PQGgwMlrsH5mLYtu,187558,Common Faults (Remastered Deluxe Edition),0.00999,0.421,0.885,4.59e-06,0.255,-6.009,0.0504,151.883,0.584,21.0,2fzp6ojPHvZaz4uHXxpJVk,53,['4s7QvzBMTW4BKWI5pVO2mY'],2010-04-13,10,1,4
5666,53594,MØ,spotify:track:4i01Ymu4kscMhVsQx3BZzn,spotify:artist:0bdfiayQAKewqEvaU6rXCv,Pilgrim,spotify:album:13xRSfodlL3UtG3xSyL8u2,232680,No Mythologies to Follow (Deluxe),0.463,0.611,0.566,0.000616,0.133,-8.038,0.0795,79.972,0.637,37.0,58QhVAZF55n5qbCSig9WBb,43,['0bdfiayQAKewqEvaU6rXCv'],2014-04-21,3,1,4
5667,53622,Jennifer Lopez,spotify:track:76sWab9iC3vvk21aln8G8t,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,I'm Into You,spotify:album:3sysiYphqNRQw7VKLCg1yE,200133,Love?,0.0176,0.592,0.747,0.0,0.0752,-4.439,0.138,83.929,0.698,0.0,76sWab9iC3vvk21aln8G8t,60,"['2DlGxzQSjYe5N6G9nkYghR', '55Aa2cqylxrFIXC767Z865']",2011-01-01,8,0,4
5668,53628,DJ Maphorisa,spotify:track:7pN5xeBGywMaE5JLIJzZ6Q,spotify:artist:0mMqD2uqwvCjFvlzo6ayGi,Soweto Baby (feat. Wizkid & DJ Buckz),spotify:album:2qBPI58b3ObEAPkqUgjGYy,258000,Soweto Baby (feat. DJ Buckz & Wizkid),0.292,0.889,0.728,4.09e-06,0.0748,-6.995,0.141,120.016,0.767,7.0,7pN5xeBGywMaE5JLIJzZ6Q,48,"['0mMqD2uqwvCjFvlzo6ayGi', '3tVQdUvClmAT7URs9V3rsp', '3Y4R3beJgTc14iwsKbAV7r']",2016-01-08,4,0,4
5669,53653,David Guetta,spotify:track:22fNTudIjRCE0uApP4yei4,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,Distortion,spotify:album:51fJbB1qe3EfUvb3fMK2jr,191440,Just A Little More Love,0.0011,0.932,0.453,0.0326,0.104,-8.132,0.134,133.578,0.321,42.0,22fNTudIjRCE0uApP4yei4,32,"['1Cs0zKBU1kc0i8ypK3B9ai', '2qSEpijpT3YSXgxcXac1ly', '4EhiIwwMPecLznwn87sRw2']",2002-06-10,1,1,4
5670,53655,Boston,spotify:track:6a0OqKeQk2DmhqfDELDgRx,spotify:artist:29kkCKKGXheHuoO829FxWK,More Than a Feeling - Single Version,spotify:album:1fDUJIRAP64nJot16GerJI,203173,Dreams In Rock Vol. 1,0.0218,0.404,0.684,1.79e-05,0.0843,-9.574,0.0337,111.361,0.315,41.0,6a0OqKeQk2DmhqfDELDgRx,35,['29kkCKKGXheHuoO829FxWK'],1990,7,1,4
5671,53720,Brooks & Dunn,spotify:track:0lGK5vf8KwBuE8KLbiKl0N,spotify:artist:0XKOBt59crntr7HQXXO8Yz,Hillbilly Deluxe,spotify:album:1n9kTKYQigHg6FRYAZtyiq,258693,The Collection,0.312,0.568,0.829,2.57e-06,0.514,-4.713,0.0461,155.041,0.551,24.0,1BMhbPsW66IXqksKC8jrCf,57,['0XKOBt59crntr7HQXXO8Yz'],2005-08-30,7,1,4
5672,53735,Bob Dylan,spotify:track:1C4yOUEjCUyPkxRDwwFksG,spotify:artist:74ASZWbe4lXaubB36ztrGX,Forever Young - Fast Version,spotify:album:3gYbjd76d8T5Ct5WxCxX5R,168733,Planet Waves,0.66,0.637,0.763,0.00286,0.181,-7.572,0.11,95.999,0.9,47.0,1C4yOUEjCUyPkxRDwwFksG,45,['74ASZWbe4lXaubB36ztrGX'],1974-01-17,8,1,4
5673,53738,Yusuf / Cat Stevens,spotify:track:3UGpUUtC5r93zMDZXcgwIQ,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,"If You Want To Sing Out, Sing Out",spotify:album:3em9VwFFrTqSVZcsppSUeF,167640,On The Road To Find Out,0.791,0.687,0.284,0.0145,0.134,-13.452,0.0354,132.242,0.851,0.0,3UGpUUtC5r93zMDZXcgwIQ,56,['08F3Y3SctIlsOEmKd6dnH8'],2001,0,1,4
5674,53781,Dottie Peoples & The Peoples Choice Chorale,spotify:track:0FeRIc9264zC1Uo9PdZVf3,spotify:artist:1NqEdHZu5o9r4I37uGUNHI,He's An On Time God,spotify:album:0dxumKdj4uqdUsJCivUuTv,352160,On Time God,0.295,0.664,0.686,1.17e-05,0.922,-11.651,0.112,122.218,0.62,0.0,0FeRIc9264zC1Uo9PdZVf3,39,['1NqEdHZu5o9r4I37uGUNHI'],1994-08-30,8,1,4
5675,53782,Tasha Cobbs Leonard,spotify:track:4kWYHpCHIuyK3ivhlbdit7,spotify:artist:5YxebzzreNswbtYC1td4cx,Fill Me Up - Live,spotify:album:0Ki9jp3paaKiamzDDHuoyb,358440,One Place Live,0.0302,0.404,0.515,0.0,0.845,-8.098,0.0328,72.979,0.0913,0.0,4kWYHpCHIuyK3ivhlbdit7,52,['5YxebzzreNswbtYC1td4cx'],2015-08-21,8,1,4
5676,53787,Marvin Sapp,spotify:track:3QdBvvYJ9k1CES1e9aYvaA,spotify:artist:5r0KYGxdIZEHZ6z6XbkVbo,Never Would Have Made It,spotify:album:04IAkH0X6ZDu6T35zD8KQy,415133,Thirsty,0.252,0.338,0.559,0.0,0.38,-7.053,0.118,168.489,0.276,38.0,3QdBvvYJ9k1CES1e9aYvaA,57,['5r0KYGxdIZEHZ6z6XbkVbo'],2007-07-03,0,1,4
5677,53788,Donnie McClurkin,spotify:track:0WTfSVCIpYQLfBJZkDHkte,spotify:artist:74IEeKcuS34kF2TjOigXra,Stand,spotify:album:6ywrIjrzBJb1WPnmpYfmmn,320400,Donnie McClurkin,0.498,0.382,0.417,0.0,0.0789,-9.844,0.0373,103.816,0.387,51.0,0WTfSVCIpYQLfBJZkDHkte,46,['74IEeKcuS34kF2TjOigXra'],1996-10-29,8,1,3
5678,53793,Fred Hammond,spotify:track:4OK1XrubP6GJs4f6czk8Jg,spotify:artist:2ndyVAdV9UqF1XjyTJt484,No Weapon,spotify:album:0pET03T6EolzBlC1Orb28h,306533,Spirit Of David,0.694,0.241,0.445,0.0,0.0842,-10.443,0.0386,78.448,0.205,28.0,4OK1XrubP6GJs4f6czk8Jg,55,"['2ndyVAdV9UqF1XjyTJt484', '5IasY9qIMVuTssFl6ECzKA']",1997-03-30,8,1,4
5679,53803,Kirk Franklin,spotify:track:0UQDSP8cz6WmLJckO5jqUQ,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,I Smile,spotify:album:6CkiHbEFRtD75ghxLBOn3N,307973,Hello Fear,0.223,0.745,0.753,0.0,0.705,-2.408,0.164,144.057,0.589,0.0,7ElubRMx2BOtOOtzoPLPSC,40,['4akybxRTGHJZ1DXjLhJ1qu'],2011-03-18,1,1,4
5680,53804,Yolanda Adams,spotify:track:3Xg7RAV68Y0l8xyqQsuKJe,spotify:artist:47opbYEKDjXnRk9uLscp11,The Battle Is the Lord's,spotify:album:4sOJp2pBThvDJWECcO82wr,387573,The Essential Yolanda Adams,0.443,0.471,0.599,0.0,0.774,-8.552,0.0859,119.18,0.424,36.0,0pveEBVK1ugNEopH103jQp,22,['47opbYEKDjXnRk9uLscp11'],1991,6,0,3
5681,53806,Kirk Franklin,spotify:track:49BWLtQKtyz1kYhe148mWj,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,Silver and Gold,spotify:album:4b1c7FWhyhIZ6OYINCx107,292040,Kirk Franklin and the Family,0.519,0.351,0.57,0.0,0.537,-10.51,0.0491,117.343,0.403,27.0,49BWLtQKtyz1kYhe148mWj,45,['4akybxRTGHJZ1DXjLhJ1qu'],1993,1,1,4
5682,53809,Kirk Franklin,spotify:track:0bGyh9iwb37ElctPNsxdwX,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,Something About the Name Jesus,spotify:album:2AipEP8KHGkhpQkhqBYTfH,368440,The Nu Nation Project,0.318,0.53,0.541,0.0,0.528,-9.475,0.273,100.616,0.532,0.0,0bGyh9iwb37ElctPNsxdwX,54,['4akybxRTGHJZ1DXjLhJ1qu'],1998-10-22,5,1,4
5683,53810,Kirk Franklin,spotify:track:27QTBSG6yn9Brmkvf4vPK6,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,Stomp (Remix),spotify:album:2MCmQvsAE0S5UYI413OC1E,305800,God's Property from Kirk Franklin's Nu Nation,0.0438,0.832,0.918,6.08e-05,0.0685,-5.249,0.0825,105.777,0.693,0.0,27QTBSG6yn9Brmkvf4vPK6,41,['4akybxRTGHJZ1DXjLhJ1qu'],1997,0,1,4
5684,53818,Kurt Carr & The Kurt Carr Singers,spotify:track:7hZRgQiZEKf1e8KTEVIkQN,spotify:artist:5yoZYhT8x7DXiFl0srkXLQ,In the Sanctuary - Live,spotify:album:6fFB0IdnQZEuSeKjgSMMJF,369120,Playlist: The Very Best Of Kurt Carr,0.106,0.759,0.951,1.05e-05,0.954,-4.659,0.0811,110.881,0.743,0.0,7hZRgQiZEKf1e8KTEVIkQN,40,['5yoZYhT8x7DXiFl0srkXLQ'],1994,5,0,4
5685,53828,Miley Cyrus,spotify:track:0pWoTbjdFZrB4hPbNDOPzh,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Every Rose Has Its Thorn,spotify:album:6fJCUcZlbUsL2p5hUcXUei,228240,Can't Be Tamed,0.19,0.254,0.657,0.0,0.0952,-4.995,0.0385,151.045,0.352,0.0,2GFAmPwmQByPEeWcjiR8AE,53,['5YGY8feqx7naU7z4HrwZM6'],2010-01-01,10,1,4
5686,53835,Tinie Tempah,spotify:track:2cY7WSxFIsZQaoDNJe7Fz3,spotify:artist:0Tob4H0FLtEONHU1MjpUEp,Pass Out,spotify:album:6nuITL8EMJO1zncOwOeHRr,268053,Disc-Overy,0.0281,0.693,0.891,0.0,0.143,-3.261,0.296,91.1,0.532,0.0,7tv09hDpJdyLE5KGnNswd9,41,['0Tob4H0FLtEONHU1MjpUEp'],2010-05-31,1,1,4
5687,53837,Rick Ross,spotify:track:3n5qF6aprwEIjHWuH5jECM,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,The Boss,spotify:album:3DIGh7QbQEwtLCJ07P4XGa,225653,Trilla,0.00876,0.423,0.842,0.0,0.309,-4.072,0.357,83.59,0.611,3.0,3n5qF6aprwEIjHWuH5jECM,55,"['1sBkRIssrMs1AbVkOJbc7a', '3aQeKQSyrW4qWr35idm0cy']",2008-01-01,7,1,4
5688,53839,Ludacris,spotify:track:0RMr1YqH6Mv6HeklKsl76e,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,Act A Fool,spotify:album:5SqeUBxs26E1KjHSmZaqns,270973,Chicken - N - Beer,0.253,0.575,0.905,0.0,0.269,-2.372,0.338,110.165,0.753,46.0,0RMr1YqH6Mv6HeklKsl76e,43,['3ipn9JLAPI5GUEo4y4jcoi'],2003-01-01,9,1,5
5689,53879,Kevin Gates,spotify:track:634N8zQG5IUEkSYBFynoY9,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Satellites (feat. Wiz Khalifa) - HPG Remix,spotify:album:21mA8C6F0OS2MVUaDEMnia,194701,Stranger Than Fiction,0.0542,0.669,0.9,0.0,0.145,-3.53,0.178,140.06,0.653,49.0,634N8zQG5IUEkSYBFynoY9,57,"['1gPhS1zisyXr5dHTYZyiMe', '137W8MRPWKqSmrBGDBFSop']",2013-07-16,10,0,4
5690,53904,Glee Cast,spotify:track:6m2qba8pt0oa13nBLA2Nt2,spotify:artist:0SCbttzoZTnLFebDYmAWCm,Survivor / I Will Survive (Glee Cast Version),spotify:album:082BH67sSIDefLxUp8GgNm,208573,"Glee: The Music, The Complete Season Three",0.00773,0.563,0.913,0.0,0.127,-4.384,0.225,128.083,0.311,38.0,6m2qba8pt0oa13nBLA2Nt2,57,['0SCbttzoZTnLFebDYmAWCm'],2012-08-28,9,0,4
5691,53921,Anthem Lights,spotify:track:239lhERVxtn9GHGUGUU7Ox,spotify:artist:7kwEvDE8e7EBGKh5bLczqQ,Best of 2007: Stronger / Umbrella / My Love / What Goes Around / Irreplaceable / Home,spotify:album:4iyn5H88RVqMJcbuCygfkw,177567,Best of the Year Medleys: 2007 - 2012,0.688,0.286,0.427,0.0,0.146,-6.547,0.042,79.303,0.404,15.0,239lhERVxtn9GHGUGUU7Ox,41,['7kwEvDE8e7EBGKh5bLczqQ'],2015-10-16,0,1,4
5692,53929,Big Time Rush,spotify:track:2UI9qShtz4xwB4BvzVAAiM,spotify:artist:0GWCNkPi54upO9WLlwjAHd,City Is Ours,spotify:album:2RjFzASjHZG1lUbCKqUahx,192520,BTR,0.0791,0.519,0.898,0.0,0.204,-3.954,0.137,122.953,0.587,0.0,2UI9qShtz4xwB4BvzVAAiM,55,['0GWCNkPi54upO9WLlwjAHd'],2010-10-11,11,1,4
5693,53931,Big Time Rush,spotify:track:18vVJsD68uh386vlZWwO3d,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Worldwide,spotify:album:2RjFzASjHZG1lUbCKqUahx,224333,BTR,0.0735,0.531,0.771,0.0,0.17,-6.162,0.0468,159.973,0.617,0.0,692weSPBda8DtvL4Di1XyL,48,['0GWCNkPi54upO9WLlwjAHd'],2011-04-15,4,1,4
5694,53932,Big Time Rush,spotify:track:6L4PjBaEjTxI0sOBGq8OQg,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Halfway There,spotify:album:2RjFzASjHZG1lUbCKqUahx,212813,BTR,0.000927,0.541,0.91,0.0,0.146,-4.725,0.052,143.022,0.351,0.0,1Fcp74jdEpOohdgPCCGI8f,43,['0GWCNkPi54upO9WLlwjAHd'],2011-04-15,8,1,4
5695,53952,Deltron 3030,spotify:track:39GBFwBe4GGk7i3yr3F46P,spotify:artist:2efzHZrUGhawnSOTpyAHOQ,3030,spotify:album:04uhhcjGVCHodMgZjXOlye,449480,Deltron 3030,0.502,0.495,0.771,7.29e-05,0.143,-9.752,0.126,81.615,0.805,4.0,39GBFwBe4GGk7i3yr3F46P,53,"['2efzHZrUGhawnSOTpyAHOQ', '0YsLR3SQd5QTXAhGIGX7cl', '4fv5w0LJib9OMbXQegqZ01', '2s0438sn0pYL2OuukcFqPN']",2000,1,1,4
5696,53961,Pulp,spotify:track:6UoKqela28TiSVxgBpuCCH,spotify:artist:36E7oYfz3LLRto6l2WmDcD,Like A Friend,spotify:album:2hf0aTKqdxsobNVda2vvUz,271333,This Is Hardcore Deluxe Edition (2 CD ),0.0309,0.302,0.526,0.000167,0.388,-8.955,0.0426,111.694,0.345,0.0,4z80Wk5401Bt5MA9MZU5NW,43,['36E7oYfz3LLRto6l2WmDcD'],1998-03-30,5,1,4
5697,53962,Suede,spotify:track:0r78QX3oN8dxo2l3H9118r,spotify:artist:6PHIK3kjWggLtVygsOtpqS,Animal Nitrate,spotify:album:70srEslFHghJaksyDrwDaF,208640,Suede (Remastered) - Deluxe Edition,0.538,0.243,0.907,0.0,0.0754,-4.842,0.0468,101.124,0.274,15.0,0r78QX3oN8dxo2l3H9118r,38,['6PHIK3kjWggLtVygsOtpqS'],1993-03-29,6,1,4
5698,53968,Bloodhound Gang,spotify:track:6EdUE6TbcVzxfDnBZPTAg5,spotify:artist:6nDLku5uL3ou60kvCGZorh,Fire Water Burn,spotify:album:3c8RmBxtMDQXR8ddtmc3nJ,291800,One Fierce Beer Coaster,0.0682,0.687,0.565,0.599,0.101,-9.613,0.0316,97.084,0.613,0.0,7FkyQsWH9mmxoYLCNj4f8y,63,['6nDLku5uL3ou60kvCGZorh'],1996-01-01,7,1,4
5699,53972,Jean Knight,spotify:track:2Bls0igCm79XQQ95IoUbhq,spotify:artist:2Tk0pWxTuQgnE5nsUexrLr,Mr. Big Stuff,spotify:album:0p86nom1q9716gzstS4Y5e,164560,Mr. Big Stuff,0.29,0.886,0.491,2.46e-06,0.229,-12.589,0.171,93.236,0.971,6.0,2Bls0igCm79XQQ95IoUbhq,67,['2Tk0pWxTuQgnE5nsUexrLr'],1971,8,1,4
5700,53975,Manfred Mann's Earth Band,spotify:track:7kNNylJ1kswWbHeRM6UDuE,spotify:artist:2utNxkLhreF1oIfO8kQT3q,Blinded By The Light,spotify:album:1qVP93dewrI7bukJAFPIvV,428133,The Roaring Silence,0.291,0.456,0.696,0.000207,0.0853,-10.0,0.0653,142.156,0.508,7.0,7kNNylJ1kswWbHeRM6UDuE,63,['2utNxkLhreF1oIfO8kQT3q'],1976,5,1,4
5701,53980,Selena Gomez,spotify:track:5U4wYRHrCRxRP6iQfM824C,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Everything Is Not As It Seems - Series Theme Song,spotify:album:2aXmfPpn8Hq7B5gxOTxxi4,50613,Wizards of Waverly Place,0.0549,0.796,0.766,0.0,0.0946,-5.937,0.0919,124.896,0.921,4.0,5U4wYRHrCRxRP6iQfM824C,53,['0C8ZW7ezQVs4URX5aX7Kqx'],2009-01-01,5,0,4
5702,53988,Dorothy,spotify:track:2NPHU2WJaI3rrtCNNuQ8L1,spotify:artist:6IOvhXyk5edbA2DVaeP9Up,Raise Hell,spotify:album:5AYoffF42E0cgDuuNgzYir,181868,ROCKISDEAD,0.0224,0.547,0.693,0.0,0.523,-6.404,0.0264,79.963,0.716,0.0,2NPHU2WJaI3rrtCNNuQ8L1,64,['6IOvhXyk5edbA2DVaeP9Up'],2016-06-24,6,1,4
5703,54001,5 Seconds of Summer,spotify:track:556IN8IgPqZORjhmlyAXaP,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,Heartbreak Girl,spotify:album:2LkWHNNHgD6BRNeZI2SL1L,198374,5 Seconds Of Summer,0.000962,0.471,0.789,0.0,0.0649,-3.62,0.0602,166.99,0.684,11.0,4V84hb0KLUwGgLoXfX0YMa,58,['5Rl15oVamLq7FbSb0NNBNy'],2014-06-27,10,1,4
5704,54034,Daler Mehndi,spotify:track:131yybV7A3TmC34a0qE8u8,spotify:artist:6wa1AsxB9oJP7lwNSmbcYx,Tunak Tunak Tun,spotify:album:0xEUOENXKtOMg0BVr34jur,303133,Tunak Tunak Tun,0.526,0.794,0.977,0.00196,0.0616,-5.637,0.178,150.008,0.687,35.0,131yybV7A3TmC34a0qE8u8,57,['6wa1AsxB9oJP7lwNSmbcYx'],1998-02-28,10,1,4
5705,54084,Chase Atlantic,spotify:track:7bbYT48HWWIbL3YKmtMNzn,spotify:artist:7cYEt1pqMgXJdq00hAwVpT,Church,spotify:album:5TxFJxig3GYqMq6oroffmA,220000,Part One,0.0109,0.556,0.824,0.0,0.112,-4.539,0.0548,112.99,0.292,0.0,7bbYT48HWWIbL3YKmtMNzn,62,['7cYEt1pqMgXJdq00hAwVpT'],2017-01-27,5,0,4
5706,54098,U2,spotify:track:1XlBpHzXi7Bja3HF2CdRXL,spotify:artist:51Blml2LZPmy7TTiAg47vQ,October - Remastered 2008,spotify:album:1trfVC3MNBkTPna08Zwu6F,141040,October,0.959,0.471,0.0365,0.808,0.099,-18.46,0.0608,172.646,0.118,71.0,20S4OMqVfbU8ovofDqUA0n,30,['51Blml2LZPmy7TTiAg47vQ'],1981-10-12,9,0,4
